valid, idx, real, imag
1,           3, -10132
1,           0,  -9711
1,           1,  -9248
1,           2,  -8749
1,           3,  -8216
1,           0,  -7650
1,           1,  -7058
1,           2,  -6434
1,           3,  -5784
1,           0,  -5108
1,           1,  -4416
1,           2,  -3705
1,           3,  -2981
1,           0,  -2253
1,           1,  -1508
1,           2,   -757
1,           3,     -3
1,           0,    756
1,           1,   1507
1,           2,   2252
1,           3,   2989
1,           0,   3704
1,           1,   4415
1,           2,   5103
1,           3,   5775
1,           0,   6433
1,           1,   7057
1,           2,   7653
1,           3,   8215
1,           0,   8745
1,           1,   9242
1,           2,   9704
1,           3,  10129
1,           0,  10513
1,           1,  10855
1,           2,  11155
1,           3,  11411
1,           0,  11622
1,           1,  11786
1,           2,  11904
1,           3,  11975
1,           0,  11999
1,           1,  11975
1,           2,  11905
1,           3,  11787
1,           0,  11622
1,           1,  11412
1,           2,  11157
1,           3,  10858
1,           0,  10513
1,           1,  10129
1,           2,   9707
1,           3,   9244
1,           0,   8748
1,           1,   8215
1,           2,   7653
1,           3,   7057
1,           0,   6433
1,           1,   5783
1,           2,   5111
1,           3,   4419
1,           0,   3709
1,           1,   2984
1,           2,   2248
1,           3,   1507
1,           0,    751
1,           1,     -3
1,           2,   -752
1,           3,  -1503
1,           0,  -2249
1,           1,  -2985
1,           2,  -3710
1,           3,  -4420
1,           0,  -5108
1,           1,  -5780
1,           2,  -6430
1,           3,  -7054
1,           0,  -7650
1,           1,  -8216
1,           2,  -8749
1,           3,  -9245
1,           0,  -9708
1,           1, -10132
1,           2, -10516
1,           3, -10859
1,           0, -11158
1,           1, -11413
1,           2, -11623
1,           3, -11787
1,           0, -11905
1,           1, -11976
1,           2, -12000
1,           3, -11976
1,           0, -11905
1,           1, -11788
1,           2, -11624
1,           3, -11413
1,           0, -11156
1,           1, -10856
1,           2, -10516
1,           3, -10132
1,           0,  -9705
1,           1,  -9243
1,           2,  -8746
1,           3,  -8213
1,           0,  -7647
1,           1,  -7050
1,           2,  -6426
1,           3,  -5776
1,           0,  -5108
1,           1,  -4416
1,           2,  -3705
1,           3,  -2981
1,           0,  -2244
1,           1,  -1503
1,           2,   -752
1,           3,      2
1,           0,    751
1,           1,   1502
1,           2,   2243
1,           3,   2980
1,           0,   3709
1,           1,   4419
1,           2,   5111
1,           3,   5783
1,           0,   6429
1,           1,   7049
1,           2,   7646
1,           3,   8212
1,           0,   8745
1,           1,   9244
1,           2,   9707
1,           3,  10131
1,           0,  10515
1,           1,  10858
1,           2,  11157
1,           3,  11412
1,           0,  11623
1,           1,  11786
1,           2,  11904
1,           3,  11975
1,           0,  11999
1,           1,  11975
1,           2,  11904
1,           3,  11785
1,           0,  11622
1,           1,  11411
1,           2,  11155
1,           3,  10855
1,           0,  10517
1,           1,  10133
1,           2,   9710
1,           3,   9247
1,           0,   8748
1,           1,   8215
1,           2,   7649
1,           3,   7057
1,           0,   6429
1,           1,   5779
1,           2,   5107
1,           3,   4415
1,           0,   3709
1,           1,   2989
1,           2,   2252
1,           3,   1507
1,           0,    756
1,           1,      2
1,           2,   -748
1,           3,  -1499
1,           0,  -2244
1,           1,  -2981
1,           2,  -3705
1,           3,  -4416
1,           0,  -5112
1,           1,  -5784
1,           2,  -6434
1,           3,  -7054
1,           0,  -7654
1,           1,  -8216
1,           2,  -8749
1,           3,  -9248
1,           0,  -9705
1,           1, -10130
1,           2, -10514
1,           3, -10856
1,           0, -11158
1,           1, -11413
1,           2, -11623
1,           3, -11787
1,           0, -11905
1,           1, -11976
1,           2, -12000
1,           3, -11976
1,           0,    -11
1,           1,     -6
1,           2,      0
1,           3,      6
1,           0,     12
1,           1,     19
1,           2,     24
1,           3,     30
1,           0,     34
1,           1,     37
1,           2,     39
1,           3,     39
1,           0,     37
1,           1,     33
1,           2,     28
1,           3,     21
1,           0,     11
1,           1,      1
1,           2,    -10
1,           3,    -21
1,           0,    -33
1,           1,    -44
1,           2,    -54
1,           3,    -62
1,           0,    -69
1,           1,    -73
1,           2,    -74
1,           3,    -72
1,           0,    -66
1,           1,    -57
1,           2,    -45
1,           3,    -30
1,           0,    -12
1,           1,      7
1,           2,     27
1,           3,     48
1,           0,     68
1,           1,     87
1,           2,    103
1,           3,    116
1,           0,    124
1,           1,    128
1,           2,    126
1,           3,    118
1,           0,    105
1,           1,     86
1,           2,     61
1,           3,     32
1,           0,     -1
1,           1,    -36
1,           2,    -72
1,           3,   -108
1,           0,   -141
1,           1,   -170
1,           2,   -194
1,           3,   -211
1,           0,   -220
1,           1,   -220
1,           2,   -210
1,           3,   -191
1,           0,   -161
1,           1,   -122
1,           2,    -76
1,           3,    -22
1,           0,     35
1,           1,     95
1,           2,    155
1,           3,    212
1,           0,    263
1,           1,    306
1,           2,    339
1,           3,    358
1,           0,    364
1,           1,    353
1,           2,    326
1,           3,    283
1,           0,    225
1,           1,    152
1,           2,     69
1,           3,    -22
1,           0,   -120
1,           1,   -217
1,           2,   -312
1,           3,   -398
1,           0,   -472
1,           1,   -531
1,           2,   -569
1,           3,   -586
1,           0,   -577
1,           1,   -542
1,           2,   -483
1,           3,   -398
1,           0,   -291
1,           1,   -164
1,           2,    -23
1,           3,    127
1,           0,    280
1,           1,    430
1,           2,    570
1,           3,    693
1,           0,    793
1,           1,    864
1,           2,    900
1,           3,    900
1,           0,    861
1,           1,    782
1,           2,    664
1,           3,    511
1,           0,    327
1,           1,    119
1,           2,   -106
1,           3,   -338
1,           0,   -569
1,           1,   -787
1,           2,   -982
1,           3,  -1146
1,           0,  -1268
1,           1,  -1341
1,           2,  -1360
1,           3,  -1321
1,           0,  -1223
1,           1,  -1066
1,           2,   -856
1,           3,   -597
1,           0,   -301
1,           1,     24
1,           2,    364
1,           3,    705
1,           0,   1033
1,           1,   1332
1,           2,   1587
1,           3,   1787
1,           0,   1918
1,           1,   1972
1,           2,   1944
1,           3,   1831
1,           0,   1634
1,           1,   1355
1,           2,   1007
1,           3,    598
1,           0,    145
1,           1,   -335
1,           2,   -822
1,           3,  -1296
1,           0,  -1735
1,           1,  -2119
1,           2,  -2428
1,           3,  -2646
1,           0,  -2761
1,           1,  -2761
1,           2,  -2642
1,           3,  -2406
1,           0,  -2055
1,           1,  -1602
1,           2,  -1060
1,           3,   -451
1,           0,    203
1,           1,    874
1,           2,   1534
1,           3,   2156
1,           0,   2712
1,           1,   3171
1,           2,   3513
1,           3,   3717
1,           0,   3771
1,           1,   3663
1,           2,   3396
1,           3,   2973
1,           0,   2407
1,           1,   1716
1,           2,    927
1,           3,     68
1,           0,   -824
1,           1,  -1714
1,           2,  -2562
1,           3,  -3332
1,           0,  -3987
1,           1,  -4493
1,           2,  -4825
1,           3,  -4964
1,           0,  -4894
1,           1,  -4613
1,           2,  -4127
1,           3,  -3447
1,           0,  -2599
1,           1,  -1611
1,           2,   -524
1,           3,    621
1,           0,   1776
1,           1,   2890
1,           2,   3919
1,           3,   4811
1,           0,   5527
1,           1,   6028
1,           2,   6289
1,           3,   6289
1,           0,   6024
1,           1,   5494
1,           2,   4714
1,           3,   3714
1,           0,   2522
1,           1,   1192
1,           2,   -224
1,           3,  -1672
1,           0,  -3085
1,           1,  -4409
1,           2,  -5579
1,           3,  -6545
1,           0,  -7256
1,           1,  -7680
1,           2,  -7791
1,           3,  -7573
1,           0,  -7029
1,           1,  -6173
1,           2,  -5037
1,           3,  -3658
1,           0,  -2091
1,           1,   -401
1,           2,   1349
1,           3,   3078
1,           0,   4716
1,           1,   6193
1,           2,   7443
1,           3,   8403
1,           0,   9030
1,           1,   9289
1,           2,   9162
1,           3,   8645
1,           0,   7749
1,           1,   6512
1,           2,   4973
1,           3,   3197
1,           0,   1250
1,           1,   -789
1,           2,  -2829
1,           3,  -4791
1,           0,  -6585
1,           1,  -8133
1,           2,  -9368
1,           3, -10229
1,           0, -10675
1,           1, -10676
1,           2, -10229
1,           3,  -9343
1,           0,  -8051
1,           1,  -6397
1,           2,  -4453
1,           3,  -2287
1,           0,      1
1,           1,   2328
1,           2,   4585
1,           3,   6687
1,           0,   8528
1,           1,  10042
1,           2,  11152
1,           3,  11811
1,           0,  11980
1,           1,  11647
1,           2,  10822
1,           3,   9535
1,           0,   7833
1,           1,   5779
1,           2,   3466
1,           3,    977
1,           0,  -1578
1,           1,  -4088
1,           2,  -6456
1,           3,  -8571
1,           0, -10351
1,           1, -11709
1,           2, -12590
1,           3, -12952
1,           0, -12775
1,           1, -12063
1,           2, -10838
1,           3,  -9153
1,           0,  -7070
1,           1,  -4677
1,           2,  -2078
1,           3,    629
1,           0,   3316
1,           1,   5885
1,           2,   8225
1,           3,  10229
1,           0,  11821
1,           1,  12920
1,           2,  13485
1,           3,  13489
1,           0,  12929
1,           1,  11824
1,           2,  10227
1,           3,   8194
1,           0,   5818
1,           1,   3189
1,           2,    427
1,           3,  -2363
1,           0,  -5048
1,           1,  -7535
1,           2,  -9706
1,           3, -11478
1,           0, -12768
1,           1, -13527
1,           2, -13722
1,           3, -13345
1,           0, -12410
1,           1, -10962
1,           2,  -9057
1,           3,  -6781
1,           0,  -4227
1,           1,  -1503
1,           2,   1281
1,           3,   3999
1,           0,   6543
1,           1,   8811
1,           2,  10699
1,           3,  12138
1,           0,  13065
1,           1,  13443
1,           2,  13260
1,           3,  12528
1,           0,  11276
1,           1,   9561
1,           2,   7462
1,           3,   5062
1,           0,   2476
1,           1,   -206
1,           2,  -2854
1,           3,  -5371
1,           0,  -7650
1,           1,  -9583
1,           2, -11107
1,           3, -12155
1,           0, -12690
1,           1, -12692
1,           2, -12170
1,           3, -11145
1,           0,  -9673
1,           1,  -7813
1,           2,  -5643
1,           3,  -3266
1,           0,   -770
1,           1,   1724
1,           2,   4116
1,           3,   6313
1,           0,   8218
1,           1,   9763
1,           2,  10880
1,           3,  11534
1,           0,  11701
1,           1,  11380
1,           2,  10593
1,           3,   9377
1,           0,   7791
1,           1,   5906
1,           2,   3800
1,           3,   1571
1,           0,   -697
1,           1,  -2894
1,           2,  -4939
1,           3,  -6743
1,           0,  -8241
1,           1,  -9374
1,           2, -10098
1,           3, -10393
1,           0, -10252
1,           1,  -9690
1,           2,  -8736
1,           3,  -7439
1,           0,  -5855
1,           1,  -4063
1,           2,  -2133
1,           3,   -155
1,           0,   1790
1,           1,   3627
1,           2,   5273
1,           3,   6668
1,           0,   7764
1,           1,   8509
1,           2,   8889
1,           3,   8891
1,           0,   8527
1,           1,   7818
1,           2,   6801
1,           3,   5527
1,           0,   4054
1,           1,   2445
1,           2,    775
1,           3,   -891
1,           0,  -2480
1,           1,  -3925
1,           2,  -5176
1,           3,  -6179
1,           0,  -6903
1,           1,  -7325
1,           2,  -7432
1,           3,  -7229
1,           0,  -6732
1,           1,  -5972
1,           2,  -4984
1,           3,  -3818
1,           0,  -2526
1,           1,  -1166
1,           2,    207
1,           3,   1531
1,           0,   2759
1,           1,   3834
1,           2,   4721
1,           3,   5386
1,           0,   5809
1,           1,   5980
1,           2,   5899
1,           3,   5577
1,           0,   5034
1,           1,   4301
1,           2,   3411
1,           3,   2410
1,           0,   1341
1,           1,    250
1,           2,   -817
1,           3,  -1815
1,           0,  -2710
1,           1,  -3458
1,           2,  -4042
1,           3,  -4438
1,           0,  -4638
1,           1,  -4640
1,           2,  -4451
1,           3,  -4084
1,           0,  -3562
1,           1,  -2910
1,           2,  -2162
1,           3,  -1352
1,           0,   -514
1,           1,    315
1,           2,   1100
1,           3,   1812
1,           0,   2422
1,           1,   2911
1,           2,   3260
1,           3,   3461
1,           0,   3512
1,           1,   3417
1,           2,   3185
1,           3,   2828
1,           0,   2371
1,           1,   1833
1,           2,   1241
1,           3,    621
1,           0,     -1
1,           1,   -597
1,           2,  -1145
1,           3,  -1622
1,           0,  -2014
1,           1,  -2306
1,           2,  -2490
1,           3,  -2564
1,           0,  -2529
1,           1,  -2392
1,           2,  -2162
1,           3,  -1853
1,           0,  -1480
1,           1,  -1063
1,           2,   -619
1,           3,   -171
1,           0,    266
1,           1,    671
1,           2,   1031
1,           3,   1332
1,           0,   1563
1,           1,   1722
1,           2,   1799
1,           3,   1801
1,           0,   1727
1,           1,   1586
1,           2,   1386
1,           3,   1138
1,           0,    856
1,           1,    551
1,           2,    238
1,           3,    -71
1,           0,   -361
1,           1,   -621
1,           2,   -845
1,           3,  -1021
1,           0,  -1147
1,           1,  -1219
1,           2,  -1237
1,           3,  -1204
1,           0,  -1123
1,           1,   -998
1,           2,   -840
1,           3,   -655
1,           0,   -453
1,           1,   -242
1,           2,    -33
1,           3,    168
1,           0,    350
1,           1,    508
1,           2,    637
1,           3,    732
1,           0,    792
1,           1,    817
1,           2,    806
1,           3,    762
1,           0,    690
1,           1,    592
1,           2,    476
1,           3,    346
1,           0,    209
1,           1,     72
1,           2,    -61
1,           3,   -185
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
0,           1,      0
0,           2,      0
0,           3,      0
0,           0,      0
